@relation 'Vuze 5740_ck'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
2,0,24,17,1,55,130,no
2,0,13,13,1,78,82,no
26,0,42,17,1,80,404,no
16,0,62,27,1,85,503,no
23,0,92,29,1,88,620,no
5,0,18,9,1,80,117,no
6,0,2,1,1,0,33,no
5,0,12,8,1,0,61,no
3,4,31,16,1,28,84,no
17,0,17,12,1,86,244,no
5,0,11,9,1,11,28,no
6,0,3,2,1,0,17,no
11,0,11,10,1,72,54,no
5,0,9,7,1,50,54,no
7,0,13,10,1,40,74,no
1,0,16,26,2,50,50,no
1,0,1,1,1,0,6,no
1,0,1,1,1,0,6,no
5,0,8,6,1,66,30,no
35,0,61,38,1,88,684,no
2,0,13,13,1,46,75,no
5,0,23,23,1,67,133,no
32,0,56,17,1,0,399,no
3,0,14,12,1,87,82,no
14,0,59,50,2,84,286,no
10,0,39,18,1,75,142,no
7,0,10,4,1,37,76,no
5,0,15,11,1,61,100,no
42,0,127,46,1,93,758,no
9,0,43,42,2,61,367,no
3,0,6,48,3,0,47,no
3,0,5,47,3,0,43,no
7,0,19,8,1,0,98,no
2,0,4,4,1,25,31,no
4,0,8,14,2,0,98,no
0,0,2,11,2,0,6,no
1,0,3,12,2,0,9,no
1,0,3,12,2,0,9,no
0,0,3,12,2,33,12,no
0,0,2,11,2,0,6,no
0,0,2,11,2,0,6,no
0,0,2,11,2,0,6,no
0,0,2,11,2,0,6,no
13,0,20,7,1,59,117,no
0,0,3,3,1,33,24,no
28,0,76,52,2,78,382,no
15,0,44,32,2,81,288,no
1,0,9,9,1,0,51,no
15,0,59,38,1,69,308,no
7,0,10,6,1,0,50,no
10,0,24,17,2,35,138,no
5,0,18,17,1,62,105,no
0,0,3,12,2,0,21,no
0,0,3,12,2,0,20,no
1,0,4,36,2,50,32,no
2,0,5,37,2,40,34,no
2,0,4,36,2,50,29,no
2,0,8,40,2,62,39,no
1,0,8,6,1,41,41,no
4,0,7,6,1,38,50,no
2,0,4,36,2,50,33,no
2,0,5,37,2,60,25,no
1,0,3,36,3,0,15,no
1,0,3,35,2,0,26,no
2,0,8,40,2,71,40,no
2,0,4,36,2,50,32,no
1,1,1,33,2,0,13,no
1,0,10,39,2,71,59,no
12,0,17,5,1,60,72,no
2,0,3,35,2,66,24,no
4,0,14,39,2,57,78,no
11,0,9,9,1,0,72,no
2,0,7,39,2,66,50,no
2,0,6,38,2,66,38,no
2,0,2,34,2,0,10,no
0,0,4,4,1,66,15,no
8,0,6,4,1,25,28,no
9,0,11,11,1,80,100,no
3,0,4,41,2,25,17,no
10,0,10,7,1,0,78,no
1,0,6,6,1,66,44,no
1,0,3,3,1,33,23,no
13,0,28,15,1,78,196,no
17,0,41,25,1,88,432,no
9,0,34,26,1,90,210,no
19,0,42,23,1,86,269,no
6,0,18,18,1,0,159,no
2,0,4,3,1,0,27,no
8,0,17,12,1,83,105,no
2,0,5,5,1,40,26,no
3,0,9,9,1,11,66,no
4,0,32,45,2,68,192,no
5,0,19,47,2,56,120,no
2,0,11,45,2,54,70,no
8,0,17,46,2,76,144,no
8,0,28,46,2,70,199,no
4,0,22,45,2,67,154,no
4,0,23,48,2,69,214,no
2,0,3,3,1,66,26,no
1,0,8,7,1,57,60,no
15,0,18,15,1,82,159,no
29,0,77,24,1,88,558,no
2,0,6,6,1,41,39,no
6,0,7,6,1,66,50,no
97,0,202,98,1,96,1771,no
7,0,13,6,1,38,155,no
5,0,17,7,1,47,80,no
10,0,8,4,1,50,59,no
0,0,3,3,1,33,24,no
3,0,4,4,1,0,33,no
9,0,37,18,1,81,459,no
3,0,28,13,1,71,135,no
5,0,8,2,1,50,81,no
8,0,31,45,2,93,187,no
5,0,16,31,2,88,102,no
4,0,15,30,2,88,94,no
3,0,43,56,2,95,262,no
4,0,20,34,2,88,125,no
1,5,10,7,2,0,38,no
0,0,2,9,3,0,7,no
0,0,2,9,3,0,7,no
0,0,2,9,3,0,7,no
0,0,2,9,3,0,7,no
0,0,2,9,3,0,7,no
6,0,1,1,1,0,14,no
5,16,23,16,1,83,141,no
8,0,126,130,2,98,430,no
40,0,73,79,2,97,387,no
2,0,8,6,1,66,36,no
5,0,16,15,1,83,88,no
15,0,22,4,1,62,135,no
6,0,45,60,2,95,279,no
7,0,18,25,2,55,97,no
12,0,35,38,2,90,225,no
11,0,42,53,2,94,264,no
9,0,32,27,2,81,156,no
2,0,17,16,1,86,132,no
0,0,2,2,2,0,17,no
2,0,1,1,1,0,8,no
3,0,2,1,1,66,96,no
3,0,17,4,2,41,77,no
6,0,9,5,1,70,46,no
0,0,1,1,1,0,8,no
1,0,4,1,1,0,16,no
0,0,3,2,2,0,11,no
3,0,6,3,1,66,20,no
4,0,46,12,1,71,189,no
0,0,2,2,1,0,7,no
0,0,8,3,2,0,26,no
4,0,29,29,3,0,161,no
10,0,19,18,2,0,87,no
2,0,7,5,1,40,34,no
7,0,12,18,2,0,75,no
11,0,9,26,3,25,384,no
7,0,25,27,3,83,136,no
3,0,15,17,2,0,68,no
4,0,9,18,2,0,44,no
17,0,40,18,2,0,398,no
3,0,33,25,3,75,172,no
2,0,15,17,2,0,62,no
6,0,31,19,2,0,289,no
16,0,42,19,2,0,252,no
43,1,85,20,2,0,425,no
8,0,53,18,2,75,225,no
9,0,28,18,2,75,125,no
5,0,6,25,3,0,25,no
2,0,5,25,3,0,21,no
2,0,4,25,3,0,18,no
7,0,9,26,3,0,42,no
9,0,28,27,3,68,124,no
7,0,7,25,3,0,32,no
2,0,6,25,3,0,23,no
4,0,5,25,3,0,21,no
2,0,8,26,3,50,37,no
2,0,4,25,3,0,17,no
3,0,7,17,2,0,36,no
4,0,30,6,1,50,137,no
2,0,5,23,3,0,21,no
7,0,11,20,2,50,226,no
4,0,9,35,3,50,45,no
2,0,3,2,1,0,30,no
3,0,4,4,2,33,59,no
5,1,20,11,1,69,116,no
3,0,24,14,1,80,92,no
0,0,4,1,1,0,18,no
6,0,4,1,1,0,55,no
1,0,9,5,1,0,45,no
11,0,24,10,1,84,186,no
11,0,13,4,1,50,121,no
7,0,8,36,2,60,62,no
7,0,4,14,2,0,76,no
8,0,38,75,2,91,382,no
1,0,37,75,2,5,261,no
5,0,3,2,1,0,16,no
1,0,3,3,1,62,125,no
3,0,26,17,2,46,146,no
0,0,10,9,2,0,59,no
1,0,18,11,2,55,72,no
0,3,2,2,1,0,15,no
1,0,24,6,2,50,80,no
2,0,15,8,2,75,102,no
5,1,15,7,1,67,82,no
1,0,7,2,1,0,56,no
6,0,28,10,1,78,238,no
1,0,24,9,1,79,118,no
4,3,14,11,2,55,59,no
4,0,10,5,1,50,133,no
3,0,6,5,1,60,51,no
6,0,13,7,1,0,163,no
0,0,19,15,1,76,109,no
3,0,8,6,1,73,116,no
3,0,16,24,2,13,70,no
2,0,5,14,2,19,37,no
3,1,8,16,2,64,59,no
1,0,5,5,1,40,20,no
0,0,8,5,1,60,24,no
0,0,4,19,3,33,18,no
2,0,5,5,1,71,90,no
2,0,8,8,1,79,117,no
5,0,37,22,1,87,250,no
0,15,13,13,1,0,87,no
2,0,21,11,1,77,145,no
3,0,10,17,2,56,48,no
2,0,14,17,2,62,71,no
1,0,16,24,2,13,76,no
7,0,3,1,1,0,89,no
4,0,6,14,2,40,40,no
1,35,5,5,1,0,13,no
3,0,10,16,2,57,80,no
5,0,3,3,1,33,22,no
4,0,2,2,1,0,20,no
6,0,2,2,1,0,33,no
6,0,2,2,1,0,33,no
5,0,2,2,1,0,21,no
5,0,2,2,1,0,23,no
19,0,12,3,1,0,30,no
4,0,2,2,1,0,20,no
5,0,2,2,1,0,23,no
3,0,8,16,2,50,52,no
3,0,15,19,2,60,113,no
2,0,21,20,2,78,149,no
4,0,18,20,2,66,107,no
1,0,4,13,2,25,16,no
7,0,18,41,2,85,127,no
6,0,3,13,2,0,116,no
13,0,9,14,2,0,62,no
6,0,8,16,2,83,258,no
5,0,4,9,3,0,30,no
6,0,7,9,3,0,51,no
8,0,17,19,2,77,305,no
9,0,7,14,2,0,159,no
24,0,35,10,1,85,311,no
8,0,14,39,2,62,101,no
5,0,4,14,2,0,37,no
6,0,4,14,2,75,84,no
6,0,9,16,2,66,96,no
4,0,3,1,1,0,63,no
4,0,15,7,1,75,159,no
7,0,13,38,2,64,92,no
4,0,4,14,2,0,38,no
6,0,4,14,2,75,84,no
6,0,9,16,2,66,96,no
9,0,6,15,2,60,78,no
4,0,2,33,2,75,12,no
6,0,8,16,2,75,56,no
11,0,32,5,1,53,195,no
15,0,36,4,1,87,172,no
3,0,5,4,1,0,128,no
10,0,38,13,1,90,339,no
2,0,2,1,1,0,118,no
0,0,51,22,1,71,185,no
5,1,37,15,2,84,214,no
14,0,43,9,1,76,286,no
0,0,1,1,2,0,5,no
10,0,10,3,1,51,298,no
13,0,52,22,2,50,400,no
6,0,4,14,2,50,81,no
7,0,22,20,2,78,189,no
11,0,24,52,2,96,213,no
15,0,26,16,2,75,311,no
10,0,21,14,2,75,293,no
6,0,4,14,2,50,81,no
6,0,18,20,2,78,165,no
4,0,27,12,1,80,321,no
16,0,17,46,2,74,93,no
7,0,31,17,1,76,136,no
5,0,75,25,1,94,609,no
1,0,8,3,1,0,41,no
7,0,14,6,1,76,161,no
2,0,20,14,2,0,74,no
0,0,9,4,1,0,34,no
10,0,40,15,1,79,202,no
0,0,4,4,2,0,17,no
1,0,5,5,1,60,26,no
10,0,27,7,1,66,125,no
22,1,151,44,1,92,577,no
3,0,26,22,1,90,96,no
5,0,26,14,1,73,124,no
12,0,13,40,2,80,102,no
11,0,11,15,2,60,91,no
4,0,3,13,2,0,30,no
5,0,4,14,2,0,57,no
12,0,8,16,2,66,156,no
8,0,9,14,2,75,78,no
4,0,3,13,2,0,30,no
12,0,17,16,2,66,139,no
7,0,7,36,2,40,37,no
0,0,8,6,1,41,32,no
5,0,11,3,1,50,138,no
10,0,23,6,1,70,195,no
2,0,1,1,1,0,23,no
7,0,7,3,1,66,58,no
1,0,9,6,1,50,36,no
6,0,190,31,1,87,1028,no
16,0,126,60,1,95,931,no
17,0,85,23,1,91,720,no
0,0,1,1,1,0,9,no
0,0,0,0,1,0,3,no
0,0,14,4,1,50,138,no
3,0,15,5,1,70,89,no
8,2,41,20,1,90,541,no
4,0,31,39,3,85,272,no
1,0,12,10,1,82,41,no
13,0,8,16,2,66,131,no
1,0,2,33,2,0,15,no
5,0,25,14,1,76,191,no
42,0,133,24,1,91,1824,no
11,0,14,3,1,66,234,no
4,0,2,1,1,33,53,no
6,0,6,3,1,75,185,no
31,0,52,12,1,88,478,no
8,0,14,7,1,82,232,no
12,0,21,29,2,71,159,no
2,0,3,3,1,45,34,no
1,0,4,3,1,33,17,no
38,0,80,43,2,87,665,no
5,0,8,2,1,0,38,no
6,0,8,2,1,0,38,no
3,0,3,2,1,0,17,no
5,0,4,2,1,0,21,no
6,0,8,2,1,0,38,no
4,0,4,2,1,0,20,no
6,0,8,2,1,0,38,no
2,0,3,145,4,0,22,no
2,0,3,145,4,0,18,no
15,0,20,149,4,83,138,no
16,0,9,7,1,0,359,no
14,0,18,6,1,0,313,no
17,0,13,7,1,0,264,no
7,0,9,6,1,0,69,no
8,0,10,6,1,0,123,no
12,0,11,6,1,0,357,no
10,0,10,7,1,71,183,no
10,0,8,6,1,0,165,no
7,0,10,6,1,0,76,no
6,0,17,6,1,83,154,no
5,0,10,6,1,0,78,no
4,0,9,6,1,0,67,no
5,0,13,7,1,71,96,no
6,0,8,6,1,0,173,no
16,0,11,7,1,0,408,no
8,0,6,6,1,0,95,no
19,0,49,12,1,0,596,no
12,0,10,6,1,0,256,no
8,0,9,6,1,0,177,no
13,0,13,7,1,0,490,no
12,0,12,7,1,0,450,no
8,0,8,6,1,0,113,no
7,0,9,6,1,0,69,no
32,0,135,21,1,90,969,no
11,0,75,20,1,90,579,no
49,0,100,55,2,86,456,no
8,0,11,118,3,64,106,no
25,1,66,25,1,88,399,no
47,0,62,50,2,82,406,no
5,0,8,13,2,0,43,no
80,0,66,45,2,87,616,no
3,0,5,13,2,0,27,no
38,0,48,41,2,83,291,no
17,0,32,7,1,74,312,no
14,0,18,8,1,68,133,no
12,0,28,13,1,80,360,no
12,0,34,11,1,80,135,no
33,0,76,21,1,88,618,no
23,0,29,9,1,80,182,no
20,0,43,18,2,80,410,no
47,0,121,18,1,88,1419,no
9,0,42,11,1,84,420,no
13,0,30,9,1,77,117,no
4,0,21,2,1,19,110,no
3,0,1,1,1,0,11,no
38,1,164,30,1,91,859,no
26,0,60,15,1,78,342,no
12,0,55,117,2,89,240,no
21,0,156,101,2,89,788,no
1,0,10,2,1,0,33,no
4,0,12,5,1,65,53,no
5,0,8,148,4,0,54,no
4,0,7,147,4,0,48,no
5,0,6,146,4,0,25,no
6,0,9,146,4,33,47,no
0,0,1,151,5,0,9,no
7,0,6,147,4,25,42,no
6,0,9,147,4,0,30,no
15,3,27,150,4,79,251,no
4,0,6,146,4,0,21,no
0,0,1,151,5,0,9,no
5,0,6,146,4,0,35,no
0,0,1,151,5,0,9,no
5,0,6,146,4,0,35,no
4,0,7,146,4,0,31,no
5,0,6,146,4,0,28,no
15,0,28,153,4,85,138,no
5,0,8,146,4,0,40,no
4,0,6,146,4,0,23,no
5,0,10,146,4,0,52,no
6,0,8,148,4,0,170,no
6,0,9,146,4,0,40,no
6,0,9,146,4,0,35,no
5,0,5,146,4,0,23,no
5,0,6,146,4,0,32,no
5,0,4,146,4,0,18,no
5,0,4,145,4,0,24,no
3,0,3,145,4,0,15,no
4,0,4,145,4,0,27,no
5,0,8,145,4,0,30,no
9,0,13,146,4,0,70,no
5,0,8,146,4,33,44,no
5,0,8,146,4,33,43,no
6,0,6,146,4,0,24,no
7,0,7,146,4,0,40,no
16,0,12,149,4,0,99,no
6,0,6,146,4,0,34,no
7,0,8,146,4,33,52,no
14,0,18,150,4,0,69,no
8,0,9,148,4,0,37,no
5,0,7,146,4,0,24,no
7,0,5,162,5,0,46,no
6,0,6,162,5,0,34,no
6,0,6,161,5,0,29,no
10,0,13,148,4,0,43,no
8,0,8,146,4,0,43,no
7,0,6,146,4,0,34,no
5,0,3,146,4,0,76,no
8,0,7,146,4,0,31,no
8,0,7,147,4,25,32,no
6,0,9,146,4,0,49,no
6,0,9,146,4,0,48,no
6,0,6,146,4,0,28,no
11,0,27,148,4,80,105,no
11,0,9,146,4,66,50,no
6,0,6,146,4,0,92,no
6,0,5,146,4,0,58,no
6,0,7,146,4,0,31,no
6,0,6,146,4,0,90,no
11,0,21,153,4,80,121,no
5,0,6,146,4,0,29,no
6,0,5,146,4,0,23,no
6,0,5,146,4,0,31,no
6,0,5,146,4,0,31,no
5,0,6,146,4,0,28,no
14,0,38,149,4,66,180,no
7,0,9,147,4,75,44,no
5,0,5,147,4,0,25,no
6,0,5,146,4,0,25,no
6,0,5,146,4,0,27,no
6,0,13,146,4,0,65,no
6,0,5,146,4,0,30,no
6,0,5,146,4,0,30,no
13,0,17,162,5,75,131,no
11,0,17,148,4,80,111,no
6,0,5,146,4,0,31,no
9,0,8,147,4,25,42,no
6,0,5,146,4,0,31,no
6,0,7,146,4,0,38,no
6,0,6,146,4,0,34,no
9,0,8,146,4,66,34,no
7,0,8,146,4,0,25,no
7,0,8,146,4,0,25,no
5,0,5,162,5,0,25,no
5,0,5,147,4,0,24,no
6,0,5,146,4,0,26,no
9,0,12,2,1,0,40,no
11,0,23,149,4,0,92,no
6,0,13,149,4,66,52,no
6,0,5,148,4,0,48,no
6,0,5,146,4,0,26,no
5,0,4,146,4,0,70,no
7,0,7,146,4,0,32,no
3,0,4,145,4,0,17,no
4,0,4,145,4,0,17,no
4,0,4,145,4,0,17,no
3,0,5,145,4,0,25,no
11,0,8,145,4,50,39,no
3,0,4,145,4,0,17,no
4,0,3,145,4,0,17,no
4,0,5,145,4,0,22,no
4,0,5,145,4,0,22,no
4,0,6,145,4,0,24,no
3,0,5,145,4,0,22,no
3,0,4,145,4,0,17,no
3,0,5,145,4,0,22,no
4,0,8,145,4,0,32,no
4,0,4,145,4,0,17,no
4,0,4,145,4,0,17,no
4,0,3,145,4,0,19,no
4,0,5,145,4,0,22,no
5,0,8,146,4,0,52,no
3,0,9,146,4,0,22,no
3,0,7,146,4,0,22,no
3,0,8,146,4,0,26,no
3,0,4,146,4,0,19,no
4,0,6,146,4,0,31,no
5,0,5,146,4,0,23,no
5,0,5,146,4,0,22,no
5,0,10,146,4,0,37,no
4,0,5,146,4,0,22,no
5,0,5,146,4,0,28,no
7,0,7,146,4,0,29,no
3,0,5,146,4,0,22,no
5,0,6,146,4,0,23,no
4,0,5,146,4,0,21,no
3,0,5,146,4,0,22,no
3,0,5,146,4,0,24,no
3,0,7,146,4,0,22,no
3,0,7,146,4,0,22,no
3,0,8,147,4,0,35,no
6,0,9,146,4,0,26,no
4,0,6,146,4,0,23,no
3,0,9,146,4,0,40,no
3,0,7,146,4,0,22,no
3,0,5,146,4,0,22,no
4,0,5,146,4,0,18,no
4,0,6,146,4,0,26,no
3,0,5,146,4,0,20,no
4,0,5,146,4,0,21,no
3,0,5,146,4,0,21,no
11,0,22,152,4,66,289,no
3,0,5,146,4,0,20,no
3,0,6,146,4,0,31,no
6,0,9,146,4,0,25,no
4,0,9,146,4,0,40,no
5,0,5,146,4,0,21,no
4,0,7,146,4,0,30,no
5,0,6,146,4,0,25,no
5,0,5,146,4,0,21,no
4,0,10,148,4,0,30,no
4,0,6,146,4,0,22,no
6,0,11,146,4,0,42,no
6,0,7,146,4,66,45,no
6,0,11,146,4,0,42,no
5,0,5,146,4,0,27,no
6,0,7,146,4,0,28,no
4,0,5,146,4,0,22,no
3,0,4,145,4,0,16,no
9,0,8,148,4,80,154,no
4,0,5,146,4,0,22,no
3,0,4,145,4,0,16,no
4,0,5,146,4,0,28,no
4,0,7,146,4,0,27,no
3,0,5,145,4,0,17,no
5,0,5,146,4,0,21,no
4,0,5,146,4,0,26,no
4,0,5,145,4,0,16,no
3,0,6,146,4,0,30,no
4,0,9,147,4,0,52,no
4,0,5,162,5,0,32,no
3,0,6,146,4,0,30,no
3,0,5,146,4,0,31,no
3,0,6,146,4,0,31,no
3,0,6,146,4,0,31,no
4,0,12,146,4,66,74,no
4,0,5,146,4,66,48,no
4,0,6,146,4,0,42,no
27,0,50,9,1,79,309,no
21,0,52,11,1,81,715,no
14,0,20,30,2,61,115,no
21,0,21,2,1,0,243,no
0,0,15,9,1,66,51,no
12,0,18,8,1,75,200,no
7,0,41,4,1,76,392,no
5,10,48,31,1,88,366,no
13,0,15,12,3,60,75,no
6,0,13,4,1,0,68,no
21,0,35,8,1,62,215,no
0,0,1,1,1,0,9,no
34,0,126,17,1,80,820,no
1,0,18,4,1,50,103,no
2,0,4,3,1,0,23,no
8,0,24,6,1,79,148,no
0,0,1,5,2,0,7,no
32,0,74,14,2,85,349,no
4,0,7,5,1,60,46,no
2,0,5,9,3,0,30,no
22,0,36,8,1,66,167,no
3,0,20,39,6,66,123,no
3,0,3,31,6,0,25,no
1,2,12,9,2,61,83,no
10,0,25,9,3,0,146,no
3,0,3,25,6,0,21,no
2,0,4,13,3,0,79,no
4,0,5,3,1,33,32,no
2,0,5,9,3,0,30,no
4,0,6,36,6,0,38,no
4,0,4,13,3,0,31,no
3,0,3,3,1,0,18,no
4,0,7,42,6,0,44,no
3,0,3,3,1,0,18,no
8,0,14,37,6,0,86,no
20,0,22,7,1,53,133,no
8,0,10,13,2,33,55,no
2,0,22,28,4,50,124,no
3,0,15,25,4,44,79,no
3,0,17,26,4,30,74,no
1,1,4,30,5,0,29,no
2,0,8,37,5,0,45,no
1,1,4,4,1,25,21,no
3,1,16,25,4,33,78,no
3,0,34,31,4,33,200,no
3,0,16,26,4,50,78,no
3,2,21,28,4,58,105,no
26,1,47,5,2,0,200,no
3,1,19,27,4,27,91,no
1,1,2,23,5,50,15,no
3,0,22,28,4,58,110,no
1,1,3,30,5,0,20,no
2,2,13,7,2,0,78,no
3,0,36,28,4,58,134,no
2,1,8,32,5,0,44,no
4,0,5,13,3,40,34,no
2,1,10,37,5,0,55,no
3,0,16,26,4,50,81,no
2,1,7,33,5,0,55,no
1,0,12,17,3,33,62,no
3,0,26,30,4,42,147,no
4,0,13,25,4,44,63,no
3,0,16,26,4,50,81,no
8,0,8,6,1,33,47,no
7,0,10,5,1,19,55,no
0,0,3,35,5,0,26,no
0,0,2,30,5,0,13,no
0,0,2,30,5,0,13,no
0,0,5,3,1,16,33,no
7,0,8,6,1,33,47,no
6,0,6,4,1,0,32,no
8,0,5,5,1,40,36,no
8,1,7,7,1,42,46,no
10,0,14,8,1,50,78,no
9,0,10,6,1,33,54,no
6,0,10,6,1,33,63,no
13,0,11,7,1,71,65,no
8,0,5,5,1,19,35,no
5,0,3,19,3,16,24,no
7,0,9,7,1,28,54,no
1,1,1,17,3,0,9,no
9,0,10,7,1,42,63,no
9,0,6,21,3,40,48,no
8,0,5,4,1,25,36,no
8,0,8,22,4,44,57,no
8,0,8,5,1,19,46,no
8,0,8,6,1,33,47,no
13,0,15,16,2,55,89,no
8,0,11,7,1,28,64,no
7,0,19,21,2,78,130,no
9,0,9,7,1,28,57,no
10,0,18,10,1,60,110,no
13,0,17,11,1,63,115,no
11,0,11,14,2,28,59,no
2,0,2,4,2,0,14,no
2,0,2,1,1,0,15,no
7,0,10,14,2,35,57,no
7,3,16,16,2,51,89,no
6,0,11,13,2,50,58,no
6,0,9,13,2,33,52,no
7,0,9,13,2,33,51,no
8,0,10,14,2,42,60,no
13,0,21,20,2,76,115,no
9,0,11,13,2,16,55,no
16,0,25,20,2,41,142,no
9,0,24,17,2,30,132,no
12,0,15,19,2,61,80,no
8,0,14,13,2,33,71,no
7,0,16,16,2,33,80,no
0,0,1,29,5,0,7,no
0,0,3,30,5,0,17,no
0,0,4,28,5,0,54,no
9,0,9,14,2,42,54,no
7,0,15,14,2,50,77,no
11,0,22,17,2,50,117,no
5,0,14,17,2,40,97,no
7,0,11,15,2,50,65,no
9,0,16,16,2,44,85,no
9,0,22,16,2,55,116,no
10,0,28,20,2,57,136,no
12,0,21,12,2,46,112,no
9,0,13,15,2,54,70,no
11,0,36,21,2,72,182,no
1,0,1,29,5,0,21,no
1,0,7,36,5,0,43,no
8,0,14,13,2,33,66,no
7,0,13,15,2,25,80,no
10,0,15,16,2,55,91,no
6,0,11,14,2,35,59,no
6,0,4,10,2,0,28,no
0,0,1,29,5,0,12,no
8,0,10,14,2,28,58,no
9,0,13,12,2,40,58,no
0,0,2,34,5,0,32,no
7,0,10,14,2,57,59,no
6,0,10,12,2,19,49,no
9,0,11,14,2,28,60,no
9,0,12,16,2,38,72,no
4,0,11,13,2,50,59,no
5,0,9,13,2,33,44,no
4,0,8,12,2,19,40,no
11,0,23,23,2,86,125,no
4,0,16,15,2,37,93,no
7,0,11,13,2,16,65,no
11,0,12,11,1,81,78,no
16,0,15,12,1,81,91,no
10,0,18,15,2,58,91,no
17,0,26,14,1,84,144,no
13,0,17,12,1,82,105,no
1,0,0,0,1,0,4,no
10,0,17,21,2,73,87,no
8,0,6,4,2,0,33,no
3,0,10,7,1,57,59,no
10,0,26,17,2,44,177,no
6,0,7,5,1,30,47,no
0,0,11,4,1,43,74,no
7,0,5,5,1,19,35,no
9,0,10,6,1,33,57,no
6,0,8,5,1,80,145,no
3,0,6,6,1,0,32,no
14,0,9,6,1,16,58,no
13,0,14,10,1,65,105,no
5,0,4,4,1,0,24,no
5,0,5,4,1,0,32,no
7,0,5,5,1,19,34,no
2,0,5,3,1,0,32,no
5,0,2,2,1,0,17,no
3,0,6,6,1,55,48,no
3,0,6,6,1,56,46,no
3,0,9,7,1,85,64,no
2,0,3,3,1,33,20,no
1,0,3,3,1,33,20,no
4,0,16,10,1,55,85,no
4,3,26,11,1,54,175,no
1,1,2,2,1,0,17,no
0,1,2,2,2,0,12,no
0,1,2,4,3,0,12,no
0,0,22,10,1,61,163,no
0,0,18,23,2,69,189,no
0,0,19,24,2,71,216,no
0,0,27,32,2,81,349,no
0,0,20,25,2,73,314,no
0,0,27,32,2,81,373,no
0,0,20,25,2,73,343,no
0,0,23,23,2,69,178,no
0,0,23,26,2,75,189,no
0,0,6,24,2,0,46,no
0,0,6,24,2,0,48,no
0,0,26,17,1,66,757,no
4,0,24,10,1,65,182,no
6,0,30,12,1,65,217,no
4,0,21,8,1,55,140,no
3,0,30,15,1,78,739,no
10,0,13,6,1,50,156,no
2,0,11,6,1,50,80,no
4,0,14,4,1,0,111,no
5,1,11,4,1,43,86,no
3,0,6,5,3,0,36,no
1,1,2,3,2,0,15,no
6,0,2,2,1,0,23,no
6,0,2,2,1,0,23,no
1,0,7,2,1,19,45,no
6,0,3,2,1,25,29,no
4,0,14,3,1,46,112,no
7,0,3,2,1,0,28,no
6,0,2,2,1,0,23,no
1,0,9,2,1,19,53,no
1,0,1,5,2,0,9,no
4,0,8,5,1,53,65,no
5,0,9,16,2,83,59,no
7,0,20,16,2,66,144,no
4,0,8,15,2,19,54,no
5,0,14,2,1,25,80,no
0,0,2,4,3,0,12,no
0,5,3,3,1,33,20,no
3,0,14,9,1,55,92,no
3,0,16,9,1,57,111,no
3,0,19,9,1,55,125,no
6,0,21,17,2,66,151,no
3,0,13,7,1,54,92,no
2,0,28,10,1,65,175,no
3,0,21,17,2,0,141,no
3,0,11,7,1,59,62,no
0,0,1,5,4,0,8,no
8,0,22,19,2,62,167,no
1,0,8,4,1,0,41,no
0,5,2,2,1,0,14,no
0,0,6,9,3,0,34,no
0,1,9,6,2,66,71,no
1,0,2,5,2,0,16,no
1,2,4,5,2,0,26,no
1,0,16,9,1,60,97,no
1,0,5,8,3,0,30,no
1,0,5,8,3,0,30,no
0,0,7,2,1,0,37,no
1,0,2,5,2,0,16,no
1,2,2,4,2,0,16,no
1,0,8,7,1,50,54,no
1,0,2,6,3,0,16,no
1,0,2,6,3,0,16,no
0,0,9,4,1,25,45,no
2,0,8,8,1,50,65,no
1,0,2,5,2,0,16,no
1,2,2,4,2,0,16,no
1,0,2,6,3,0,16,no
2,0,2,6,3,0,16,no
1,0,2,5,2,0,16,no
1,2,4,5,2,0,26,no
0,0,5,4,1,25,31,no
1,0,5,8,3,0,30,no
1,0,5,8,3,0,30,no
0,1,4,4,1,50,28,no
0,0,2,6,2,0,18,no
0,0,2,2,1,0,14,no
0,0,3,3,1,33,21,no
0,1,3,3,1,33,22,no
0,0,3,3,1,0,22,no
0,0,4,4,1,50,30,no
0,0,5,4,1,25,31,no
0,0,5,4,1,50,27,no
0,0,4,3,1,33,26,no
0,0,3,6,2,33,24,no
0,1,3,5,2,33,23,no
0,0,7,12,3,71,52,no
0,1,2,2,2,0,12,no
6,0,10,4,1,37,87,no
8,0,10,3,1,16,85,no
3,0,9,6,1,41,53,no
3,0,3,2,1,0,23,no
11,0,22,17,2,90,194,no
0,0,1,1,2,0,429,no
0,0,14,3,2,0,74,no
4,0,4,2,1,0,27,no
4,0,4,2,1,0,27,no
8,0,4,2,1,0,31,no
8,0,4,2,1,0,27,no
5,1,16,10,2,63,110,no
21,0,18,13,1,70,148,no
11,1,41,15,1,81,270,no
11,6,21,12,2,58,192,no
14,1,20,13,2,64,169,no
8,0,19,7,2,71,116,no
2,0,3,2,1,0,24,no
16,0,50,23,2,26,255,no
1,2,2,2,1,0,14,no
2,0,4,12,2,0,39,no
2,1,8,8,1,50,65,no
1,0,2,4,2,0,16,no
2,0,2,4,2,0,16,no
0,0,2,2,1,0,14,no
1,2,2,2,1,0,14,no
0,0,3,3,1,33,21,no
1,0,2,4,2,0,16,no
