@relation 'phoenix data 4.2-4.3'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
7,0,2,15,0,0,21,no
2,0,2,15,0,0,51,no
7,0,10,23,0,44,48,no
3,0,10,41,1,66,63,no
20,0,15,31,1,86,210,no
2,0,1,14,0,0,8,no
14,0,4,40,2,0,42,no
16,0,10,23,0,78,82,no
5,0,3,16,0,0,26,no
18,0,5,18,0,71,142,no
3,0,2,15,0,0,10,no
8,0,1,14,0,0,32,no
10,0,5,18,1,66,144,no
2,0,1,14,0,0,8,no
4,0,1,14,0,0,15,no
1,0,5,18,0,40,49,no
2,0,2,15,1,0,16,no
5,0,3,16,1,0,28,no
1,0,2,15,1,0,9,no
7,0,9,22,0,70,115,no
1,0,1,14,0,0,16,no
3,0,9,22,0,59,36,no
21,0,22,35,0,87,130,no
4,0,1,14,0,0,13,no
10,0,3,16,0,0,111,no
4,1,18,31,0,77,100,no
7,0,9,22,0,77,54,no
12,0,7,20,0,75,139,no
2,0,2,15,0,0,37,no
8,0,15,28,0,43,70,no
7,0,3,16,0,55,73,no
2,2,4,17,1,0,13,no
1,0,2,19,2,0,9,no
4,0,3,20,2,33,14,no
29,0,18,31,1,86,336,no
6,0,6,19,1,50,37,no
1,0,1,14,1,0,6,yes
7,0,5,18,0,80,38,no
3,0,3,16,1,0,32,yes
15,2,7,20,0,66,61,no
1,0,1,49,0,0,4,no
4,0,2,22,1,100,9,no
0,3,2,15,0,0,8,no
9,0,6,19,0,61,28,no
3,0,2,15,0,0,27,no
9,0,3,16,0,0,51,no
4,0,7,20,0,67,52,no
8,0,3,16,0,66,61,no
9,0,5,92,0,19,33,no
3,0,2,22,1,0,8,no
2,0,4,17,0,0,16,no
7,0,18,31,0,55,94,no
14,0,5,18,0,60,80,no
4,0,2,15,0,25,13,no
8,0,5,18,0,72,55,no
3,0,2,15,1,0,20,no
6,0,3,16,0,50,20,yes
3,0,6,19,0,0,27,no
2,0,3,16,1,0,12,no
3,0,12,42,1,100,53,no
3,0,13,26,1,30,62,no
18,0,10,23,0,90,149,yes
3,0,4,17,0,25,35,no
6,1,17,30,0,0,53,no
6,0,3,16,0,0,24,no
3,0,9,22,0,0,46,no
9,0,23,36,1,83,121,no
7,0,3,16,0,33,31,no
4,0,3,16,0,50,14,no
18,0,12,25,0,80,99,no
6,0,2,15,0,50,17,no
5,1,5,18,0,66,35,no
23,0,8,21,0,76,110,no
4,0,2,15,0,0,15,no
9,1,5,18,0,46,32,no
9,0,5,18,0,72,117,no
25,0,5,18,0,66,110,no
5,0,1,14,0,0,23,no
22,0,5,18,0,46,170,no
15,0,2,15,0,33,57,no
15,0,2,15,0,33,56,no
25,0,6,19,0,77,191,no
5,0,1,14,1,0,15,no
6,0,2,20,1,0,14,no
2,4,3,16,0,0,12,no
52,0,43,56,0,86,937,yes
5,0,7,29,1,14,32,no
5,0,7,29,1,14,35,yes
7,2,9,22,0,55,34,no
29,0,29,98,2,89,200,yes
12,0,4,17,0,25,19,no
10,0,4,17,0,0,25,no
15,0,3,39,2,0,47,yes
32,0,7,23,1,71,114,yes
36,0,5,23,1,50,150,yes
31,0,1,70,2,0,90,yes
3,1,2,15,0,0,8,no
64,2,23,44,1,89,489,yes
0,0,4,17,0,50,19,yes
15,0,6,19,0,64,119,no
16,0,2,15,0,0,18,no
6,0,6,19,0,50,50,yes
8,0,10,23,0,56,95,no
14,0,2,15,0,25,98,no
4,6,5,18,0,0,21,no
9,0,8,21,0,62,113,no
6,0,4,17,0,37,51,no
29,2,8,21,0,64,228,yes
4,0,5,18,0,60,35,no
10,0,6,19,0,33,38,yes
11,0,5,23,1,26,37,yes
13,1,6,19,0,38,51,yes
3,0,3,25,2,0,13,no
5,1,4,22,1,25,26,no
4,2,5,18,0,60,38,yes
12,0,8,44,0,64,311,yes
6,0,5,18,0,40,63,no
5,0,7,20,0,57,42,no
8,2,7,20,0,76,71,no
13,0,1,14,0,0,50,no
6,0,5,25,1,40,25,no
9,0,6,26,1,46,60,no
5,0,4,31,1,0,23,no
17,1,14,27,0,75,173,no
2,0,2,15,0,0,9,no
1,1,3,16,0,33,15,no
20,0,3,47,2,77,51,yes
9,0,3,18,1,0,25,yes
8,0,5,18,0,19,26,yes
6,0,4,22,1,0,27,no
20,0,3,47,2,77,47,yes
19,0,6,19,0,33,212,no
8,0,6,19,0,66,38,no
14,0,8,21,0,59,84,no
7,0,2,15,0,0,10,yes
16,0,4,17,0,75,30,no
1,0,1,50,0,100,6,no
17,0,8,29,1,66,62,no
9,0,3,22,1,33,26,no
0,0,0,13,0,0,29,no
69,0,81,94,0,95,540,yes
49,0,180,193,0,99,1215,yes
14,0,3,21,1,42,50,yes
25,0,8,34,1,80,154,no
12,0,3,72,2,0,34,no
17,2,13,26,0,96,292,no
15,0,16,29,0,70,210,no
10,0,3,16,0,0,98,no
14,0,14,27,0,85,106,no
49,0,66,148,1,89,359,yes
7,0,3,72,2,0,47,no
49,0,195,208,0,95,944,yes
16,0,24,37,0,76,127,yes
12,0,1,70,2,0,15,no
53,2,69,82,0,97,937,yes
11,0,2,25,4,0,32,yes
10,0,2,24,3,0,32,no
12,0,2,27,3,0,11,yes
9,0,2,27,2,0,13,no
12,0,2,27,2,0,12,no
15,0,2,28,4,0,12,no
10,0,2,24,4,0,32,no
9,0,2,22,2,0,32,no
8,0,2,21,2,0,10,no
