@relation 'Giraph data 1.0-1.1'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
4,0,3,18,1,0,13,no
7,0,5,18,0,19,28,no
4,3,2,15,0,0,11,no
19,0,6,19,0,0,101,yes
8,0,5,18,0,60,60,no
14,0,12,25,0,45,72,yes
2,0,3,16,0,44,21,no
12,0,21,34,0,73,244,yes
13,0,25,44,0,83,211,yes
26,0,20,33,0,0,280,yes
83,0,41,98,1,90,1077,yes
3,2,4,28,1,0,12,no
2,0,6,19,0,66,24,yes
19,0,2,22,1,25,78,yes
8,0,2,15,0,0,34,yes
11,0,5,18,0,53,53,no
26,2,7,20,0,70,137,yes
9,0,4,17,0,35,109,no
20,0,2,22,1,16,88,yes
8,0,2,15,0,0,34,yes
26,0,8,21,0,62,193,yes
5,9,11,24,0,36,31,yes
2,0,2,28,1,0,8,no
24,0,18,31,0,80,402,yes
8,0,6,19,0,50,75,yes
16,0,19,32,1,69,281,yes
16,0,7,20,0,65,117,yes
22,0,7,20,0,75,161,no
0,0,1,14,1,0,4,no
12,0,9,22,0,83,130,yes
18,0,7,20,0,71,88,yes
12,0,6,19,0,62,82,no
8,0,6,19,0,75,87,no
2,0,2,88,0,0,13,no
8,0,6,19,0,50,126,no
5,0,1,14,0,0,19,no
10,0,12,25,0,47,281,no
1,0,3,16,0,33,14,no
36,0,17,30,0,78,649,yes
8,0,4,90,0,56,37,yes
11,0,5,18,0,0,86,no
4,0,6,26,2,0,26,yes
3,0,7,20,0,64,33,yes
