@relation 'hypersqldb data 2.3.3-2.3.4'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
3,0,4,138,3,0,34,no
26,1,38,130,2,90,219,yes
23,0,34,126,2,94,175,no
3,0,3,133,3,0,23,yes
0,0,1,109,0,0,11,no
3,0,0,564,1,0,8,no
13,0,4,17,0,0,72,no
14,0,4,17,0,25,50,no
12,0,6,19,0,33,73,no
18,0,16,29,0,92,271,no
40,0,59,72,0,89,1776,yes
25,0,22,35,0,76,326,yes
60,0,93,106,0,87,1938,yes
24,0,17,30,0,44,391,yes
7,1,15,28,0,96,60,yes
22,0,3,39,2,33,84,yes
33,1,8,36,1,70,211,yes
29,1,31,44,0,92,236,yes
15,0,6,67,2,66,79,yes
20,1,17,61,1,89,197,yes
0,0,0,94,1,0,3,no
13,0,2,15,0,0,29,no
10,1,11,24,0,90,67,no
20,0,12,36,1,91,153,no
11,0,10,62,0,95,126,yes
5,0,10,53,0,75,64,no
11,0,4,17,0,54,45,no
17,0,10,23,0,99,198,no
11,0,12,25,0,96,320,yes
2,0,7,51,0,61,31,no
53,2,81,94,0,94,1079,no
3,0,2,88,0,0,10,yes
26,0,11,24,0,85,306,no
7,0,4,17,0,25,64,no
0,0,0,44,0,0,1,no
8,0,8,21,0,0,133,no
59,0,13,26,0,78,1164,yes
0,0,0,44,0,0,1,no
1,0,2,46,0,0,9,yes
16,0,7,59,1,93,186,yes
18,0,4,17,1,50,146,yes
11,0,3,16,0,57,65,yes
10,0,7,101,1,100,70,no
41,0,9,22,0,83,315,yes
87,0,120,133,0,97,1432,yes
4,0,3,16,0,11,39,yes
32,0,26,39,0,88,225,yes
43,0,28,41,0,84,440,no
15,0,18,31,0,68,127,yes
27,0,9,22,0,74,451,yes
24,0,20,33,0,85,342,yes
6,0,4,17,0,92,86,yes
11,8,40,53,0,96,152,no
53,0,8,61,1,62,1085,yes
40,0,30,83,1,91,591,no
9,0,3,93,3,100,38,no
54,2,28,112,2,91,1224,yes
36,5,31,84,1,94,492,yes
20,0,10,94,2,60,99,yes
12,0,15,68,1,86,130,no
27,0,5,117,3,66,203,yes
17,0,10,23,0,50,163,yes
28,0,12,96,2,58,235,yes
13,1,6,90,2,100,50,yes
23,0,7,119,3,71,137,yes
56,1,19,72,1,89,1194,yes
23,0,5,77,2,60,137,yes
36,0,9,62,1,92,538,yes
34,0,16,100,2,71,262,yes
12,0,10,63,1,75,87,yes
14,0,9,62,1,55,91,yes
68,2,166,222,1,96,1954,yes
19,1,43,56,0,97,340,no
31,1,31,253,2,87,281,yes
8,0,3,16,0,0,34,no
43,0,31,44,0,33,903,yes
26,0,3,16,1,0,38,yes
3,0,2,15,0,0,9,no
2,0,2,25,1,0,8,no
2,0,1,14,0,0,15,no
8,0,4,27,1,50,45,no
4,0,2,25,1,0,20,no
6,0,3,26,1,33,33,no
2,0,2,25,1,0,8,no
23,0,12,25,0,82,796,no
11,0,3,89,0,4,168,no
3,0,4,90,0,41,33,no
7,11,10,23,0,85,102,no
8,0,3,26,1,44,45,no
10,0,4,27,1,87,44,no
12,0,6,29,1,72,152,no
4,0,3,26,1,0,14,no
13,0,17,30,1,78,267,no
18,0,8,21,0,78,293,no
14,21,7,20,1,76,91,yes
23,0,12,25,0,86,750,no
11,0,4,90,0,25,121,no
12,0,4,90,0,25,81,no
3,0,4,90,0,41,33,no
22,0,24,37,0,85,663,no
12,0,7,20,1,57,90,no
15,0,8,28,2,65,132,no
16,0,5,25,2,0,179,no
16,0,11,24,1,86,326,no
12,0,5,25,2,0,166,no
18,0,6,19,1,66,193,yes
23,0,19,32,1,79,442,no
11,0,12,25,1,86,175,no
21,0,9,733,0,66,160,no
19,0,24,37,1,58,389,no
12,0,5,25,2,75,96,no
7,0,1,87,0,0,22,no
3,0,1,87,0,0,16,no
9,0,3,23,2,0,109,no
10,0,2,15,0,0,25,no
23,0,10,30,2,0,113,no
9,0,3,23,2,0,152,no
14,0,6,19,1,66,271,no
21,0,6,19,0,94,165,no
11,0,2,15,0,61,159,no
9,0,3,23,2,0,177,no
26,0,15,35,2,13,653,no
12,0,17,37,2,86,269,no
12,0,6,26,2,61,81,no
6,0,1,14,1,0,38,no
12,0,3,16,1,50,144,yes
1,0,3,16,0,19,25,no
14,0,5,18,1,60,190,no
1,0,1,14,0,0,11,no
10,0,3,16,1,66,83,no
9,0,28,41,1,91,768,no
4,0,3,23,2,66,16,no
29,0,7,20,0,76,260,no
13,0,4,90,0,50,51,no
13,0,3,30,1,66,116,no
24,0,13,33,2,76,636,no
27,0,8,21,1,67,351,no
14,0,17,37,2,94,355,no
11,0,2,15,0,0,77,no
9,0,21,34,1,79,255,no
13,0,15,35,2,66,355,no
11,0,10,23,0,64,80,no
7,0,12,32,2,91,156,yes
11,0,11,31,2,72,105,no
11,0,5,25,2,19,116,no
9,0,2,22,2,0,76,no
11,0,6,26,2,33,186,no
41,1,14,27,0,90,227,no
1,0,3,52,0,0,10,no
13,0,21,41,2,83,343,no
5,0,3,16,0,66,16,no
7,0,4,27,1,50,35,no
5,0,6,19,0,53,53,no
12,0,3,26,1,41,59,no
23,0,17,239,2,72,200,yes
13,0,8,21,0,68,207,no
4,0,7,20,0,99,2492,yes
23,0,26,61,1,0,200,yes
39,3,22,35,0,90,534,yes
27,0,28,63,1,92,351,yes
34,0,33,68,1,94,612,yes
25,1,43,56,0,93,414,no
1,0,1,14,0,0,4,no
2,0,1,14,0,0,10,no
12,0,9,65,1,88,56,no
9,0,0,13,0,0,36,no
19,0,33,145,1,72,336,yes
13,0,32,45,0,89,180,yes
19,2,34,146,1,94,524,yes
21,0,29,175,2,93,385,yes
10,0,27,40,0,70,154,no
9,0,8,31,0,64,77,no
20,0,22,168,2,98,190,no
15,0,21,133,1,95,185,no
30,1,46,158,1,94,786,yes
11,0,14,27,0,96,159,yes
9,0,23,36,0,58,151,no
9,0,9,34,0,66,88,yes
18,0,17,175,2,98,132,no
23,0,35,48,0,90,386,yes
31,0,55,181,2,94,1406,yes
12,2,14,126,1,89,330,yes
8,0,10,23,0,40,52,yes
7,0,14,27,0,66,103,no
25,0,57,183,2,95,1223,yes
7,0,9,22,0,44,36,yes
9,0,17,129,1,94,55,no
29,0,60,172,1,97,1458,yes
12,0,21,133,1,95,103,no
13,0,28,140,1,69,327,yes
0,0,8,21,0,45,50,no
0,0,10,23,0,33,54,no
34,9,99,112,0,98,824,yes
14,0,7,20,0,93,342,yes
15,0,19,32,0,77,133,no
14,0,12,25,0,80,287,no
15,0,6,19,0,86,97,no
26,0,8,713,0,75,201,no
21,0,6,19,0,66,179,no
33,0,9,759,0,79,228,no
1,0,9,22,0,77,45,no
8,0,6,19,0,75,50,no
10,2,19,32,0,84,68,no
1,0,2,46,0,0,8,no
53,1,31,564,0,91,923,no
15,0,8,21,0,99,238,no
107,0,58,615,0,96,2041,no
13,0,3,16,0,29,123,no
8,0,4,17,0,69,127,no
6,0,1,14,0,0,20,no
19,0,5,755,0,68,177,no
13,0,23,529,0,86,265,no
15,0,14,44,0,66,102,no
10,0,2,15,0,0,24,no
8,0,8,38,1,0,47,no
4,0,5,35,1,0,32,no
5,0,4,17,0,66,90,no
12,0,3,16,0,55,65,no
8,0,5,35,1,0,29,no
12,0,8,38,1,75,101,no
10,0,7,37,1,71,90,no
2,0,3,16,0,0,12,no
4,0,3,16,0,33,30,no
7,0,10,23,0,40,123,no
16,0,16,29,0,25,185,no
5,0,11,24,0,81,97,no
9,0,3,16,0,89,62,no
0,0,13,26,0,84,45,no
7,0,7,20,0,28,173,no
21,0,25,38,0,80,413,no
8,0,17,30,1,83,82,no
1,0,1,45,0,0,5,no
0,0,4,17,0,80,61,no
6,0,11,24,0,50,156,no
7,0,6,36,1,66,64,no
1,0,0,13,0,0,17,no
21,0,27,57,0,90,349,no
4,0,4,17,0,33,41,no
0,0,1,14,0,0,8,no
7,0,1,23,0,0,17,no
6,0,2,15,0,0,30,no
6,0,2,15,0,0,20,no
3,0,1,14,0,0,27,no
44,0,30,563,0,85,797,no
15,0,3,16,0,0,60,no
21,0,18,50,1,57,660,no
15,6,17,30,0,81,120,no
6,0,8,21,0,39,95,no
25,0,13,45,1,67,624,no
1,0,1,14,0,0,14,no
10,0,7,20,0,54,292,no
13,0,17,523,0,84,240,no
19,0,19,272,3,84,155,yes
3,8,4,48,0,25,23,no
12,0,11,24,0,64,304,yes
8,2,17,30,0,86,83,yes
12,1,11,41,1,79,221,yes
6,0,5,46,2,60,68,no
3,0,7,37,1,64,53,no
7,0,2,15,0,0,30,no
1,0,3,47,0,66,14,no
28,0,31,44,0,86,271,no
13,0,17,36,1,90,151,yes
2,1,6,19,0,33,27,yes
0,0,1,51,0,0,2,no
6,0,8,21,0,68,80,yes
3,0,4,52,1,25,24,no
3,0,3,51,1,0,15,no
3,0,3,51,1,0,14,no
3,0,3,51,1,0,15,no
2,0,3,51,1,0,13,no
3,0,3,51,1,0,19,no
11,0,7,20,0,0,47,yes
3,0,2,15,0,0,8,no
3,0,3,51,1,0,15,no
3,0,3,51,1,0,14,no
11,0,19,32,0,73,153,no
3,0,6,19,0,0,14,no
3,0,5,18,0,53,20,yes
1,0,1,45,0,0,5,no
